Year,County,Region,Stage,Type,Count
2016,Winkler,9-Midland,Family Preservation,Family/Kinship Foster Home,3
2016,Winkler,9-Midland,Family Preservation,Non-Relative Foster Home,5
2016,Wise,3-Arlington,Investigation,Family/Kinship Foster Home,21
2016,Wise,3-Arlington,Investigation,Non-Relative Foster Home,18
2016,Wise,3-Arlington,Investigation,Other,13
2016,Wise,3-Arlington,Family Preservation,Emergency Shelter,2
2016,Wise,3-Arlington,Family Preservation,Family/Kinship Foster Home,3
2016,Wise,3-Arlington,Family Preservation,Non-Relative Foster Home,1
2016,Wise,3-Arlington,Family Preservation,Other,4
2016,Wood,4-Tyler,Investigation,Emergency Shelter,1
2016,Wood,4-Tyler,Investigation,Family/Kinship Foster Home,19
2016,Wood,4-Tyler,Investigation,Non-Relative Foster Home,10
2016,Wood,4-Tyler,Family Preservation,Emergency Shelter,4
2016,Wood,4-Tyler,Family Preservation,Family/Kinship Foster Home,5
2016,Wood,4-Tyler,Family Preservation,Non-Relative Foster Home,7
2016,Wood,4-Tyler,Family Preservation,Other,1
2016,Yoakum,1-Lubbock,Investigation,Other,1
2016,Young,2-Abilene,Investigation,Family/Kinship Foster Home,8
2016,Young,2-Abilene,Investigation,Non-Relative Foster Home,3
2016,Young,2-Abilene,Family Preservation,Family/Kinship Foster Home,5
2016,Zapata,11-Edinburg,Investigation,Family/Kinship Foster Home,3
2016,Zavala,8-San Antonio,Investigation,Emergency Shelter,4
2016,Zavala,8-San Antonio,Family Preservation,Family/Kinship Foster Home,6
2016,Zavala,8-San Antonio,Family Preservation,Other,1
2016,Unknown,Unknown,Investigation,Emergency Shelter,2
2016,Unknown,Unknown,Investigation,Family/Kinship Foster Home,1
2016,Unknown,Unknown,Investigation,Non-Relative Foster Home,1
2016,Unknown,Unknown,Investigation,Other,1
2016,Out of State,Out of State,Investigation,Non-Relative Foster Home,1
2015,Anderson,4-Tyler,Investigation,Family/Kinship Foster Home,13
2015,Anderson,4-Tyler,Investigation,Non-Relative Foster Home,12
2015,Anderson,4-Tyler,Investigation,Other,8
2015,Anderson,4-Tyler,Family Preservation,Emergency Shelter,2
2015,Anderson,4-Tyler,Family Preservation,Family/Kinship Foster Home,5
2015,Anderson,4-Tyler,Family Preservation,Non-Relative Foster Home,4
2015,Andrews,9-Midland,Investigation,Emergency Shelter,1
2015,Andrews,9-Midland,Investigation,Family/Kinship Foster Home,6
2015,Andrews,9-Midland,Investigation,Other,7
2015,Andrews,9-Midland,Investigation,GRO/RTC,2
2015,Andrews,9-Midland,Family Preservation,Emergency Shelter,4
2015,Andrews,9-Midland,Family Preservation,Other,1
2015,Angelina,5-Beaumont,Investigation,Emergency Shelter,4
2015,Angelina,5-Beaumont,Investigation,Family/Kinship Foster Home,36
2015,Angelina,5-Beaumont,Investigation,GRO/RTC,1
2015,Angelina,5-Beaumont,Investigation,Non-Relative Foster Home,19
2015,Angelina,5-Beaumont,Investigation,Other,15
2015,Angelina,5-Beaumont,Family Preservation,Emergency Shelter,8
2015,Angelina,5-Beaumont,Family Preservation,Family/Kinship Foster Home,6
2015,Angelina,5-Beaumont,Family Preservation,Non-Relative Foster Home,2
2015,Aransas,11-Edinburg,Investigation,Emergency Shelter,8
2015,Aransas,11-Edinburg,Investigation,Non-Relative Foster Home,9
2015,Aransas,11-Edinburg,Investigation,Other,3
2015,Aransas,11-Edinburg,Family Preservation,Emergency Shelter,1
2015,Aransas,11-Edinburg,Family Preservation,Family/Kinship Foster Home,8
2015,Aransas,11-Edinburg,Family Preservation,Non-Relative Foster Home,2
2015,Archer,2-Abilene,Investigation,Emergency Shelter,3
2015,Armstrong,1-Lubbock,Investigation,Other,1
2015,Atascosa,8-San Antonio,Investigation,Emergency Shelter,7
2015,Atascosa,8-San Antonio,Investigation,Family/Kinship Foster Home,16
2015,Atascosa,8-San Antonio,Investigation,Non-Relative Foster Home,6
2015,Atascosa,8-San Antonio,Investigation,Other,9
2015,Atascosa,8-San Antonio,Investigation,GRO/RTC,1
2015,Atascosa,8-San Antonio,Family Preservation,Emergency Shelter,1
2015,Atascosa,8-San Antonio,Family Preservation,Family/Kinship Foster Home,10
2015,Atascosa,8-San Antonio,Family Preservation,Other,2
2015,Austin,6-Houston,Investigation,Family/Kinship Foster Home,5
2015,Austin,6-Houston,Investigation,Non-Relative Foster Home,1
2015,Austin,6-Houston,Family Preservation,Emergency Shelter,1
2015,Bailey,1-Lubbock,Investigation,Family/Kinship Foster Home,3
2015,Bandera,8-San Antonio,Investigation,Family/Kinship Foster Home,2
2015,Bandera,8-San Antonio,Investigation,Other,1
2015,Bandera,8-San Antonio,Family Preservation,Family/Kinship Foster Home,2
2015,Bandera,8-San Antonio,Family Preservation,Non-Relative Foster Home,1
2015,Bastrop,7-Austin,Investigation,Emergency Shelter,5
2015,Bastrop,7-Austin,Investigation,Family/Kinship Foster Home,70
2015,Bastrop,7-Austin,Investigation,Non-Relative Foster Home,11
2015,Bastrop,7-Austin,Investigation,Other,15
2015,Bastrop,7-Austin,Investigation,GRO/RTC,3
2015,Bastrop,7-Austin,Family Preservation,Family/Kinship Foster Home,2
2015,Bastrop,7-Austin,Family Preservation,Non-Relative Foster Home,2
2015,Baylor,2-Abilene,Investigation,Non-Relative Foster Home,1
2015,Bee,11-Edinburg,Investigation,Emergency Shelter,13
2015,Bee,11-Edinburg,Investigation,Family/Kinship Foster Home,7
2015,Bee,11-Edinburg,Investigation,Non-Relative Foster Home,20
2015,Bee,11-Edinburg,Investigation,Other,5
2015,Bee,11-Edinburg,Family Preservation,Emergency Shelter,4
2015,Bee,11-Edinburg,Family Preservation,Family/Kinship Foster Home,1
2015,Bee,11-Edinburg,Family Preservation,Other,3
2015,Bell,7-Austin,Investigation,Emergency Shelter,32
2015,Bell,7-Austin,Investigation,Family/Kinship Foster Home,178
2015,Bell,7-Austin,Investigation,GRO/RTC,2
2015,Bell,7-Austin,Investigation,Non-Relative Foster Home,116
2015,Bell,7-Austin,Investigation,Other,69
2015,Bell,7-Austin,Investigation,GRO/RTC,1
2015,Bell,7-Austin,Family Preservation,Emergency Shelter,4
2015,Bell,7-Austin,Family Preservation,Family/Kinship Foster Home,40
2015,Bell,7-Austin,Family Preservation,Non-Relative Foster Home,31
2015,Bell,7-Austin,Family Preservation,Other,8
2015,Bexar,8-San Antonio,Investigation,Emergency Shelter,265
2015,Bexar,8-San Antonio,Investigation,Family/Kinship Foster Home,262
2015,Bexar,8-San Antonio,Investigation,GRO/RTC,24
2015,Bexar,8-San Antonio,Investigation,Non-Relative Foster Home,160
2015,Bexar,8-San Antonio,Investigation,Other,171
2015,Bexar,8-San Antonio,Investigation,GRO/RTC,9
2015,Bexar,8-San Antonio,Family Preservation,Emergency Shelter,116
2015,Bexar,8-San Antonio,Family Preservation,Family/Kinship Foster Home,362
2015,Bexar,8-San Antonio,Family Preservation,GRO/RTC,24
2015,Bexar,8-San Antonio,Family Preservation,Non-Relative Foster Home,122
2015,Bexar,8-San Antonio,Family Preservation,Other,47
2015,Blanco,7-Austin,Investigation,Family/Kinship Foster Home,1
2015,Blanco,7-Austin,Investigation,Other,1
2015,Blanco,7-Austin,Family Preservation,Family/Kinship Foster Home,3
2015,Blanco,7-Austin,Family Preservation,Non-Relative Foster Home,1
2015,Bosque,7-Austin,Investigation,Emergency Shelter,7
2015,Bosque,7-Austin,Investigation,Family/Kinship Foster Home,15
2015,Bosque,7-Austin,Investigation,Non-Relative Foster Home,8
2015,Bosque,7-Austin,Investigation,Other,2
2015,Bowie,4-Tyler,Investigation,Emergency Shelter,6
2015,Bowie,4-Tyler,Investigation,Family/Kinship Foster Home,45
2015,Bowie,4-Tyler,Investigation,GRO/RTC,1
2015,Bowie,4-Tyler,Investigation,Non-Relative Foster Home,13
2015,Bowie,4-Tyler,Investigation,Other,3
2015,Bowie,4-Tyler,Investigation,GRO/RTC,2
2015,Bowie,4-Tyler,Family Preservation,Emergency Shelter,2
2015,Bowie,4-Tyler,Family Preservation,Family/Kinship Foster Home,10
2015,Bowie,4-Tyler,Family Preservation,Non-Relative Foster Home,2
2015,Bowie,4-Tyler,Family Preservation,Other,4
2015,Brazoria,6-Houston,Investigation,Emergency Shelter,8
2015,Brazoria,6-Houston,Investigation,Family/Kinship Foster Home,7
2015,Brazoria,6-Houston,Investigation,GRO/RTC,1
2015,Brazoria,6-Houston,Investigation,Non-Relative Foster Home,25
2015,Brazoria,6-Houston,Investigation,Other,7
2015,Brazoria,6-Houston,Family Preservation,Family/Kinship Foster Home,15
2015,Brazoria,6-Houston,Family Preservation,GRO/RTC,3
2015,Brazoria,6-Houston,Family Preservation,Non-Relative Foster Home,12
2015,Brazoria,6-Houston,Family Preservation,Other,6
2015,Brazos,7-Austin,Investigation,Family/Kinship Foster Home,8
2015,Brazos,7-Austin,Investigation,Non-Relative Foster Home,9
2015,Brazos,7-Austin,Family Preservation,Family/Kinship Foster Home,2
2015,Brazos,7-Austin,Family Preservation,Non-Relative Foster Home,4
2015,Briscoe,1-Lubbock,Family Preservation,Family/Kinship Foster Home,2
2015,Brooks,11-Edinburg,Investigation,Emergency Shelter,1
2015,Brooks,11-Edinburg,Investigation,Family/Kinship Foster Home,1
2015,Brooks,11-Edinburg,Investigation,Non-Relative Foster Home,1
2015,Brooks,11-Edinburg,Family Preservation,Family/Kinship Foster Home,1
2015,Brooks,11-Edinburg,Family Preservation,Other,1
2015,Brown,2-Abilene,Investigation,Emergency Shelter,3
2015,Brown,2-Abilene,Investigation,Family/Kinship Foster Home,40
2015,Brown,2-Abilene,Investigation,Non-Relative Foster Home,14
2015,Brown,2-Abilene,Investigation,Other,5
2015,Brown,2-Abilene,Investigation,GRO/RTC,1
2015,Brown,2-Abilene,Family Preservation,Family/Kinship Foster Home,7
2015,Burleson,7-Austin,Investigation,Emergency Shelter,2
2015,Burleson,7-Austin,Investigation,Family/Kinship Foster Home,5
2015,Burleson,7-Austin,Investigation,Non-Relative Foster Home,4
2015,Burleson,7-Austin,Investigation,Other,2
2015,Burleson,7-Austin,Investigation,GRO/RTC,1
2015,Burnet,7-Austin,Investigation,Emergency Shelter,4
2015,Burnet,7-Austin,Investigation,Family/Kinship Foster Home,27
2015,Burnet,7-Austin,Investigation,Non-Relative Foster Home,8
2015,Burnet,7-Austin,Investigation,Other,2
2015,Burnet,7-Austin,Investigation,GRO/RTC,1
2015,Burnet,7-Austin,Family Preservation,Family/Kinship Foster Home,6
2015,Caldwell,7-Austin,Investigation,Emergency Shelter,3
2015,Caldwell,7-Austin,Investigation,Family/Kinship Foster Home,23
2015,Caldwell,7-Austin,Investigation,Non-Relative Foster Home,7
2015,Caldwell,7-Austin,Investigation,Other,10
2015,Caldwell,7-Austin,Investigation,GRO/RTC,1
2015,Caldwell,7-Austin,Family Preservation,Family/Kinship Foster Home,5
2015,Caldwell,7-Austin,Family Preservation,Non-Relative Foster Home,1
2015,Caldwell,7-Austin,Family Preservation,Other,3
2015,Calhoun,8-San Antonio,Investigation,Family/Kinship Foster Home,4
2015,Calhoun,8-San Antonio,Investigation,Non-Relative Foster Home,1
2015,Calhoun,8-San Antonio,Investigation,Other,4
2015,Calhoun,8-San Antonio,Family Preservation,Family/Kinship Foster Home,5
2015,Calhoun,8-San Antonio,Family Preservation,Non-Relative Foster Home,1
2015,Callahan,2-Abilene,Investigation,Emergency Shelter,1
2015,Callahan,2-Abilene,Investigation,Family/Kinship Foster Home,4
2015,Callahan,2-Abilene,Investigation,Other,2
2015,Callahan,2-Abilene,Family Preservation,Family/Kinship Foster Home,4
2015,Cameron,11-Edinburg,Investigation,Emergency Shelter,13
2015,Cameron,11-Edinburg,Investigation,Family/Kinship Foster Home,57
2015,Cameron,11-Edinburg,Investigation,Non-Relative Foster Home,68
2015,Cameron,11-Edinburg,Investigation,Other,51
2015,Cameron,11-Edinburg,Family Preservation,Emergency Shelter,3
2015,Cameron,11-Edinburg,Family Preservation,Family/Kinship Foster Home,87
2015,Cameron,11-Edinburg,Family Preservation,Non-Relative Foster Home,26
2015,Cameron,11-Edinburg,Family Preservation,Other,20
2015,Camp,4-Tyler,Investigation,Family/Kinship Foster Home,7
2015,Camp,4-Tyler,Investigation,Non-Relative Foster Home,4
2015,Camp,4-Tyler,Investigation,Other,6
2015,Camp,4-Tyler,Family Preservation,Family/Kinship Foster Home,2
2015,Carson,1-Lubbock,Investigation,Non-Relative Foster Home,4
2015,Carson,1-Lubbock,Investigation,Other,1
2015,Carson,1-Lubbock,Investigation,GRO/RTC,1
2015,Cass,4-Tyler,Investigation,Emergency Shelter,2
2015,Cass,4-Tyler,Investigation,Family/Kinship Foster Home,38
2015,Cass,4-Tyler,Investigation,Non-Relative Foster Home,6
2015,Cass,4-Tyler,Investigation,Other,5
2015,Cass,4-Tyler,Family Preservation,Family/Kinship Foster Home,3
2015,Cass,4-Tyler,Family Preservation,Non-Relative Foster Home,1
2015,Cass,4-Tyler,Family Preservation,Other,1
2015,Castro,1-Lubbock,Investigation,Family/Kinship Foster Home,2
2015,Castro,1-Lubbock,Family Preservation,Family/Kinship Foster Home,6
2015,Chambers,6-Houston,Investigation,Family/Kinship Foster Home,8
2015,Chambers,6-Houston,Investigation,Non-Relative Foster Home,2
2015,Chambers,6-Houston,Investigation,Other,3
2015,Chambers,6-Houston,Family Preservation,Family/Kinship Foster Home,5
2015,Chambers,6-Houston,Family Preservation,Non-Relative Foster Home,2
2015,Cherokee,4-Tyler,Investigation,Emergency Shelter,12
2015,Cherokee,4-Tyler,Investigation,Family/Kinship Foster Home,28
2015,Cherokee,4-Tyler,Investigation,Non-Relative Foster Home,18
2015,Cherokee,4-Tyler,Investigation,Other,5
2015,Cherokee,4-Tyler,Investigation,GRO/RTC,1
2015,Cherokee,4-Tyler,Family Preservation,Emergency Shelter,2
2015,Cherokee,4-Tyler,Family Preservation,Family/Kinship Foster Home,2
2015,Cherokee,4-Tyler,Family Preservation,GRO/RTC,2
2015,Cherokee,4-Tyler,Family Preservation,Non-Relative Foster Home,2
2015,Cherokee,4-Tyler,Family Preservation,Other,2
2015,Childress,1-Lubbock,Investigation,Non-Relative Foster Home,1
2015,Clay,2-Abilene,Investigation,Family/Kinship Foster Home,1
2015,Coke,9-Midland,Investigation,Family/Kinship Foster Home,1
2015,Coke,9-Midland,Investigation,Non-Relative Foster Home,2
2015,Coleman,2-Abilene,Investigation,Family/Kinship Foster Home,2
2015,Coleman,2-Abilene,Investigation,Non-Relative Foster Home,3
2015,Coleman,2-Abilene,Investigation,Other,2
2015,Coleman,2-Abilene,Family Preservation,Family/Kinship Foster Home,2
2015,Collin,3-Arlington,Investigation,Emergency Shelter,27
2015,Collin,3-Arlington,Investigation,Family/Kinship Foster Home,26
2015,Collin,3-Arlington,Investigation,Non-Relative Foster Home,111
2015,Collin,3-Arlington,Investigation,Other,42
2015,Collin,3-Arlington,Family Preservation,Emergency Shelter,8
2015,Collin,3-Arlington,Family Preservation,Family/Kinship Foster Home,5
2015,Collin,3-Arlington,Family Preservation,Non-Relative Foster Home,10
2015,Collin,3-Arlington,Family Preservation,Other,3
2015,Collingsworth,1-Lubbock,Investigation,Emergency Shelter,1
2015,Colorado,6-Houston,Investigation,Family/Kinship Foster Home,5
2015,Colorado,6-Houston,Investigation,Other,2
2015,Comal,8-San Antonio,Investigation,Emergency Shelter,36
2015,Comal,8-San Antonio,Investigation,Family/Kinship Foster Home,71
2015,Comal,8-San Antonio,Investigation,GRO/RTC,6
2015,Comal,8-San Antonio,Investigation,Non-Relative Foster Home,15
2015,Comal,8-San Antonio,Investigation,Other,19
2015,Comal,8-San Antonio,Investigation,GRO/RTC,1
2015,Comal,8-San Antonio,Family Preservation,Family/Kinship Foster Home,32
2015,Comal,8-San Antonio,Family Preservation,Non-Relative Foster Home,1
2015,Comal,8-San Antonio,Family Preservation,Other,4
2015,Comanche,2-Abilene,Investigation,Non-Relative Foster Home,2
2015,Comanche,2-Abilene,Family Preservation,Family/Kinship Foster Home,1
2015,Comanche,2-Abilene,Family Preservation,Non-Relative Foster Home,1
2015,Cooke,3-Arlington,Investigation,Emergency Shelter,1
2015,Cooke,3-Arlington,Investigation,Family/Kinship Foster Home,10
2015,Cooke,3-Arlington,Investigation,Non-Relative Foster Home,18
2015,Cooke,3-Arlington,Investigation,Other,7
2015,Cooke,3-Arlington,Family Preservation,Emergency Shelter,4
2015,Cooke,3-Arlington,Family Preservation,Family/Kinship Foster Home,2
2015,Cooke,3-Arlington,Family Preservation,Non-Relative Foster Home,4
2015,Coryell,7-Austin,Investigation,Emergency Shelter,3
2015,Coryell,7-Austin,Investigation,Family/Kinship Foster Home,41
2015,Coryell,7-Austin,Investigation,GRO/RTC,2
2015,Coryell,7-Austin,Investigation,Non-Relative Foster Home,43
2015,Coryell,7-Austin,Investigation,Other,3
2015,Coryell,7-Austin,Family Preservation,Family/Kinship Foster Home,7
2015,Coryell,7-Austin,Family Preservation,Other,3
2015,Crane,9-Midland,Investigation,Family/Kinship Foster Home,1
2015,Crane,9-Midland,Family Preservation,Family/Kinship Foster Home,2
2015,Crockett,9-Midland,Investigation,Family/Kinship Foster Home,5
2015,Crockett,9-Midland,Investigation,Non-Relative Foster Home,1
2015,Crockett,9-Midland,Family Preservation,Family/Kinship Foster Home,2
2015,Crosby,1-Lubbock,Investigation,Family/Kinship Foster Home,1
2015,Crosby,1-Lubbock,Investigation,Non-Relative Foster Home,2
2015,Crosby,1-Lubbock,Investigation,Other,2
2015,Crosby,1-Lubbock,Family Preservation,Family/Kinship Foster Home,6
2015,Crosby,1-Lubbock,Family Preservation,Non-Relative Foster Home,1
2015,Crosby,1-Lubbock,Family Preservation,Other,4
2015,Culberson,10-El Paso,Investigation,Other,2
2015,Dallam,1-Lubbock,Investigation,Family/Kinship Foster Home,6
2015,Dallam,1-Lubbock,Investigation,Non-Relative Foster Home,5
2015,Dallam,1-Lubbock,Investigation,Other,1
2015,Dallas,3-Arlington,Investigation,Emergency Shelter,118
2015,Dallas,3-Arlington,Investigation,Family/Kinship Foster Home,428
2015,Dallas,3-Arlington,Investigation,GRO/RTC,7
2015,Dallas,3-Arlington,Investigation,Non-Relative Foster Home,769
2015,Dallas,3-Arlington,Investigation,Other,321
2015,Dallas,3-Arlington,Investigation,GRO/RTC,6
2015,Dallas,3-Arlington,Family Preservation,Emergency Shelter,6
2015,Dallas,3-Arlington,Family Preservation,Family/Kinship Foster Home,53
2015,Dallas,3-Arlington,Family Preservation,GRO/RTC,1
2015,Dallas,3-Arlington,Family Preservation,Non-Relative Foster Home,89
2015,Dallas,3-Arlington,Family Preservation,Other,24
2015,Dawson,9-Midland,Investigation,Emergency Shelter,1
2015,Dawson,9-Midland,Investigation,Family/Kinship Foster Home,5
2015,Dawson,9-Midland,Investigation,Other,2
2015,Dawson,9-Midland,Family Preservation,Family/Kinship Foster Home,2
2015,Deaf Smith,1-Lubbock,Investigation,Family/Kinship Foster Home,6
2015,Deaf Smith,1-Lubbock,Investigation,Non-Relative Foster Home,3
2015,Deaf Smith,1-Lubbock,Investigation,Other,2
2015,Deaf Smith,1-Lubbock,Family Preservation,Family/Kinship Foster Home,2
2015,Delta,4-Tyler,Investigation,Emergency Shelter,3
2015,Delta,4-Tyler,Investigation,Family/Kinship Foster Home,1
2015,Delta,4-Tyler,Investigation,Non-Relative Foster Home,1
2015,Delta,4-Tyler,Family Preservation,Non-Relative Foster Home,1
2015,Denton,3-Arlington,Investigation,Emergency Shelter,11
2015,Denton,3-Arlington,Investigation,Family/Kinship Foster Home,43
2015,Denton,3-Arlington,Investigation,GRO/RTC,2
2015,Denton,3-Arlington,Investigation,Non-Relative Foster Home,106
2015,Denton,3-Arlington,Investigation,Other,32
2015,Denton,3-Arlington,Investigation,GRO/RTC,1
2015,Denton,3-Arlington,Family Preservation,Emergency Shelter,3
2015,Denton,3-Arlington,Family Preservation,Family/Kinship Foster Home,23
2015,Denton,3-Arlington,Family Preservation,Non-Relative Foster Home,12
